	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002437	GO:0002437	inflammatory response to antigenic stimulus	5/538	46/18670	0.010104157065929412	0.044690002962653956	0.03144803930492079	FCGR2B/FCER1G/ICAM1/C3/GPR17	5
GO:0014075	GO:0014075	response to amine	5/538	46/18670	0.010104157065929412	0.044690002962653956	0.03144803930492079	RGS10/ICAM1/RGS2/ASS1/GLDC	5
GO:0071354	GO:0071354	cellular response to interleukin-6	5/538	46/18670	0.010104157065929412	0.044690002962653956	0.03144803930492079	HAMP/ICAM1/IL6/CEBPA/PID1	5
GO:0045600	GO:0045600	positive regulation of fat cell differentiation	6/538	64/18670	0.01016997348175045	0.04489671219992272	0.031593499134577784	CEBPB/PTGS2/ZFP36/SNAI2/CEBPA/RARRES2	6
GO:1900449	GO:1900449	regulation of glutamate receptor signaling pathway	6/538	64/18670	0.01016997348175045	0.04489671219992272	0.031593499134577784	CCL2/NLGN3/ARC/GRIA3/NLGN1/GRIA2	6
GO:0010212	GO:0010212	response to ionizing radiation	10/538	147/18670	0.010255338300752854	0.0452311359356541	0.03182883075437131	THBD/PTPRC/CYBA/HAMP/ICAM1/SNAI2/VCAM1/ANXA1/BLM/CXCL10	10
GO:0001782	GO:0001782	B cell homeostasis	4/538	30/18670	0.01031461334080729	0.04528038281887977	0.031863485438118365	NCKAP1L/TNFAIP3/LYN/CD74	4
GO:0021772	GO:0021772	olfactory bulb development	4/538	30/18670	0.01031461334080729	0.04528038281887977	0.031863485438118365	CSF1R/CHD7/LHX2/SLIT2	4
GO:0090200	GO:0090200	positive regulation of release of cytochrome c from mitochondria	4/538	30/18670	0.01031461334080729	0.04528038281887977	0.031863485438118365	PYCARD/PLAUR/TNFSF10/MMP9	4
GO:0097421	GO:0097421	liver regeneration	4/538	30/18670	0.01031461334080729	0.04528038281887977	0.031863485438118365	CEBPB/HAMP/HMOX1/EZH2	4
GO:1905476	GO:1905476	negative regulation of protein localization to membrane	4/538	30/18670	0.01031461334080729	0.04528038281887977	0.031863485438118365	DAB2/GBP1/LRRC15/PID1	4
GO:0038093	GO:0038093	Fc receptor signaling pathway	14/538	241/18670	0.010392967802516296	0.04553939150711517	0.03204574802187226	FCGR2A/PTPRC/FCGR2B/SYK/HCK/NCKAP1L/FCER1G/LCP2/ARPC1B/PLCG2/FCGR1A/LYN/FGR/IGKC	14
GO:0090092	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	14/538	241/18670	0.010392967802516296	0.04553939150711517	0.03204574802187226	DAB2/TGFBR2/THBS1/ASPN/FBN1/SULF1/FSTL1/LOX/CAV2/SOX11/CAV1/DKK1/TTK/SFRP4	14
GO:0014065	GO:0014065	phosphatidylinositol 3-kinase signaling	10/538	148/18670	0.010724985880179996	0.04695049632756006	0.033038732513142	HCLS1/IER3/DCN/LYN/PTPN6/CCL5/FGR/IL18/TWIST1/ERBB3	10
GO:0032479	GO:0032479	regulation of type I interferon production	9/538	126/18670	0.010767183766668388	0.04709141896462958	0.033137898777087414	TLR2/CD14/SYK/PYCARD/TNFAIP3/PLCG2/LILRB1/TLR7/TRIM38	9
GO:0043370	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	5/538	47/18670	0.011045964169674091	0.048131766094894696	0.03386998370155428	IL4R/NCKAP1L/CD86/IL18/ANXA1	5
GO:0060351	GO:0060351	cartilage development involved in endochondral bone morphogenesis	5/538	47/18670	0.011045964169674091	0.048131766094894696	0.03386998370155428	COL6A3/COL1A1/TGFBR2/COL6A2/ANXA2	5
GO:0070849	GO:0070849	response to epidermal growth factor	5/538	47/18670	0.011045964169674091	0.048131766094894696	0.03386998370155428	COL1A1/ASCL1/MCM7/ZFP36/SNAI2	5
GO:0098868	GO:0098868	bone growth	5/538	47/18670	0.011045964169674091	0.048131766094894696	0.03386998370155428	COL6A3/TGFBR2/BNC2/COL6A2/ANXA2	5
GO:0030324	GO:0030324	lung development	11/538	172/18670	0.01130181316934346	0.04920104789540271	0.034622429749018475	TGFBR2/CTSH/ASCL1/MAN2A1/LOX/CRISPLD2/CEBPA/LIF/SOX11/CHI3L1/PDPN	11
GO:0048864	GO:0048864	stem cell development	7/538	85/18670	0.011321843007765104	0.04924269241639795	0.034651734704182334	PTPRC/FN1/EDNRA/SNAI2/SOX11/SEMA3C/TWIST1	7
GO:0010165	GO:0010165	response to X-ray	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	THBD/HAMP/ANXA1/BLM	4
GO:0021988	GO:0021988	olfactory lobe development	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	CSF1R/CHD7/LHX2/SLIT2	4
GO:0031338	GO:0031338	regulation of vesicle fusion	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	CORO1A/ANXA2/ANXA1/TRIM9	4
GO:0044319	GO:0044319	wound healing, spreading of cells	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	COL5A1/ITGA5/CD44/PDPN	4
GO:0050482	GO:0050482	arachidonic acid secretion	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	SYK/PLA2G2A/ANXA1/PLA2G5	4
GO:0051482	GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	GNA15/C3AR1/GPR65/GPR17	4
GO:0090505	GO:0090505	epiboly involved in wound healing	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	COL5A1/ITGA5/CD44/PDPN	4
GO:1902230	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	CXCL12/CD74/SNAI2/CD44	4
GO:1903963	GO:1903963	arachidonate transport	4/538	31/18670	0.011578688365725561	0.04985389433384071	0.035081833174729425	SYK/PLA2G2A/ANXA1/PLA2G5	4
GO:0007052	GO:0007052	mitotic spindle organization	8/538	106/18670	0.01157890066019717	0.04985389433384071	0.035081833174729425	FSD1/GPSM2/TPX2/PRC1/BIRC5/KIF11/CDC20/TTK	8
GO:1901989	GO:1901989	positive regulation of cell cycle phase transition	8/538	106/18670	0.01157890066019717	0.04985389433384071	0.035081833174729425	AIF1/ADAMTS1/EZH2/UBE2C/DTL/ANXA1/CDC7/CCND2	8
GO:0051926	GO:0051926	negative regulation of calcium ion transport	6/538	66/18670	0.011748816184739965	0.050539240370554184	0.03556410633810443	LILRB2/CD33/LILRB1/ICAM1/PTGS2/SLN	6
GO:0003018	GO:0003018	vascular process in circulatory system	11/538	173/18670	0.011767152386217504	0.05057188961601788	0.03558708138143741	SCPEP1/ACTA2/ICAM1/HMOX1/SOD2/RGS2/EDNRA/PTGS2/KCNMB1/CAV1/SLIT2	11
GO:0006979	GO:0006979	response to oxidative stress	22/538	451/18670	0.011819562839906077	0.05075078715747993	0.03571297031727288	AIF1/NCF4/TNFAIP3/COL1A1/NCF2/CYBB/CYP1B1/CYBA/HP/HMOX1/SOD2/IL6/PDLIM1/PTGS2/MAPT/MMP9/DUSP1/CD36/EZH2/SDC1/ANXA1/FBLN5	22
GO:0032606	GO:0032606	type I interferon production	9/538	128/18670	0.011858211646827635	0.050870322707357196	0.03579708663908242	TLR2/CD14/SYK/PYCARD/TNFAIP3/PLCG2/LILRB1/TLR7/TRIM38	9
GO:0010715	GO:0010715	regulation of extracellular matrix disassembly	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	FAP/IL6/PDPN	3
GO:0010744	GO:0010744	positive regulation of macrophage derived foam cell differentiation	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	PLA2G2A/IL18/CD36	3
GO:0010819	GO:0010819	regulation of T cell chemotaxis	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	CCL5/CXCL13/CXCL10	3
GO:0045072	GO:0045072	regulation of interferon-gamma biosynthetic process	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	CLEC7A/LILRB1/TLR7	3
GO:0048535	GO:0048535	lymph node development	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	IL7R/CD248/PDPN	3
GO:0060263	GO:0060263	regulation of respiratory burst	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	CLEC7A/SLAMF8/RAC2	3
GO:2000811	GO:2000811	negative regulation of anoikis	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	ITGA5/SNAI2/CAV1	3
GO:2001267	GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	3/538	17/18670	0.011973159423198505	0.050991573072915984	0.03588240966457013	PLAUR/FAS/MMP9	3
GO:0030101	GO:0030101	natural killer cell activation	7/538	86/18670	0.012028708349373857	0.05102438684673529	0.035905500485344403	PTPRC/ITGB2/TYROBP/CD2/CORO1A/RAB27A/IL18	7
GO:0060291	GO:0060291	long-term synaptic potentiation	7/538	86/18670	0.012028708349373857	0.05102438684673529	0.035905500485344403	LILRB2/TYROBP/NLGN3/ARC/NLGN1/LRRTM2/CX3CR1	7
GO:0002711	GO:0002711	positive regulation of T cell mediated immunity	5/538	48/18670	0.012045918781709073	0.05102438684673529	0.035905500485344403	IL1R1/PTPRC/IL1B/IL6/IL18	5
GO:0032648	GO:0032648	regulation of interferon-beta production	5/538	48/18670	0.012045918781709073	0.05102438684673529	0.035905500485344403	TLR2/PYCARD/LILRB1/TLR7/TRIM38	5
GO:0044764	GO:0044764	multi-organism cellular process	5/538	48/18670	0.012045918781709073	0.05102438684673529	0.035905500485344403	CCR5/CD4/BIRC3/CXCR4/LTF	5
GO:0046850	GO:0046850	regulation of bone remodeling	5/538	48/18670	0.012045918781709073	0.05102438684673529	0.035905500485344403	SYK/TNFAIP3/CSF1R/IL6/SPP1	5
GO:0043087	GO:0043087	regulation of GTPase activity	23/538	479/18670	0.012135600816745723	0.05135803726942929	0.036140287930217764	NCKAP1L/DOCK2/PYCARD/GPR65/ARHGDIB/CCL2/RABGAP1L/CCL20/CCL5/RGS10/ICAM1/ARHGAP15/CCL18/RGS2/RGS1/ARHGAP29/CAV2/EZH2/ALDH1A1/CXCL13/CCL4/S100A10/SLIT2	23
GO:0050890	GO:0050890	cognition	16/538	296/18670	0.012295867918437831	0.05198953676924387	0.03658466966605704	TLR2/LILRB2/C5AR1/CEBPB/HLA-DRA/SERPINF1/ITGA5/CHD7/SYNPO/NLGN3/ARC/PTGS2/MAPT/DKK1/BCHE/CX3CR1	16
GO:0032526	GO:0032526	response to retinoic acid	8/538	108/18670	0.012865282183925542	0.05421791628143424	0.038152764583038935	COL1A1/LYN/SERPINF1/CTSH/ASCL1/DUSP1/DKK1/FZD7	8
GO:0046916	GO:0046916	cellular transition metal ion homeostasis	8/538	108/18670	0.012865282183925542	0.05421791628143424	0.038152764583038935	S100A8/S100A9/HAMP/HMOX1/HEPH/LTF/SLC31A2/CP	8
GO:1904659	GO:1904659	glucose transmembrane transport	8/538	108/18670	0.012865282183925542	0.05421791628143424	0.038152764583038935	IL1B/C3/SLC2A5/EDNRA/PPBP/CLIP3/PID1/FABP5	8
GO:0003176	GO:0003176	aortic valve development	4/538	32/18670	0.012938104543997166	0.05421791628143424	0.038152764583038935	TNFRSF1B/SNAI2/SLIT2/TWIST1	4
GO:0051968	GO:0051968	positive regulation of synaptic transmission, glutamatergic	4/538	32/18670	0.012938104543997166	0.05421791628143424	0.038152764583038935	CCL2/NLGN3/PTGS2/NLGN1	4
GO:0055094	GO:0055094	response to lipoprotein particle	4/538	32/18670	0.012938104543997166	0.05421791628143424	0.038152764583038935	SYK/ITGB2/FCER1G/CD36	4
GO:0060325	GO:0060325	face morphogenesis	4/538	32/18670	0.012938104543997166	0.05421791628143424	0.038152764583038935	COL1A1/RRAS/CRISPLD2/DKK1	4
GO:0071295	GO:0071295	cellular response to vitamin	4/538	32/18670	0.012938104543997166	0.05421791628143424	0.038152764583038935	COL1A1/FOLR2/POSTN/SNAI2	4
GO:0090504	GO:0090504	epiboly	4/538	32/18670	0.012938104543997166	0.05421791628143424	0.038152764583038935	COL5A1/ITGA5/CD44/PDPN	4
GO:2000778	GO:2000778	positive regulation of interleukin-6 secretion	4/538	32/18670	0.012938104543997166	0.05421791628143424	0.038152764583038935	AIF1/PYCARD/IL1B/TWIST1	4
GO:0045010	GO:0045010	actin nucleation	5/538	49/18670	0.013105555710294006	0.054676192528939356	0.038475250340224844	GMFG/ARPC1B/SCIN/CORO1A/WASF1	5
GO:0051445	GO:0051445	regulation of meiotic cell cycle	5/538	49/18670	0.013105555710294006	0.054676192528939356	0.038475250340224844	DUSP1/ASPM/LIF/CDC20/TTK	5
GO:0071715	GO:0071715	icosanoid transport	5/538	49/18670	0.013105555710294006	0.054676192528939356	0.038475250340224844	SYK/IL1B/PLA2G2A/ANXA1/PLA2G5	5
GO:0097300	GO:0097300	programmed necrotic cell death	5/538	49/18670	0.013105555710294006	0.054676192528939356	0.038475250340224844	CD14/LY96/BIRC3/FAS/CAV1	5
GO:1901571	GO:1901571	fatty acid derivative transport	5/538	49/18670	0.013105555710294006	0.054676192528939356	0.038475250340224844	SYK/IL1B/PLA2G2A/ANXA1/PLA2G5	5
GO:0030323	GO:0030323	respiratory tube development	11/538	176/18670	0.013251132996773043	0.055234572083980464	0.03886817808759312	TGFBR2/CTSH/ASCL1/MAN2A1/LOX/CRISPLD2/CEBPA/LIF/SOX11/CHI3L1/PDPN	11
GO:0051017	GO:0051017	actin filament bundle assembly	10/538	153/18670	0.01332226090669103	0.05548191135122831	0.0390422289822543	AIF1/PTGER4/GPR65/PLEK/LCP1/SYNPO/RND3/PLS3/S100A10/SDC4	10
GO:0010812	GO:0010812	negative regulation of cell-substrate adhesion	6/538	68/18670	0.013492878122399245	0.056093184137818775	0.03947237732291987	COL1A1/THBS1/POSTN/SERPINE1/GBP1/FZD7	6
GO:0050918	GO:0050918	positive chemotaxis	6/538	68/18670	0.013492878122399245	0.056093184137818775	0.03947237732291987	CXCL12/CCL5/GPNMB/CORO1A/CXCL10/LGALS3	6
GO:0034103	GO:0034103	regulation of tissue remodeling	7/538	88/18670	0.013537068676797742	0.05617764126367741	0.039531809205611904	SYK/TNFAIP3/CSF1R/GPNMB/IL6/IL18/SPP1	7
GO:0061097	GO:0061097	regulation of protein tyrosine kinase activity	7/538	88/18670	0.013537068676797742	0.05617764126367741	0.039531809205611904	PTPRC/FCGR1A/CSF1R/CCL5/MVP/CAV1/ERBB3	7
GO:1902850	GO:1902850	microtubule cytoskeleton organization involved in mitosis	9/538	131/18670	0.013646727205227468	0.05658281782185064	0.039816929086617776	FSD1/GPSM2/TPX2/NUSAP1/PRC1/BIRC5/KIF11/CDC20/TTK	9
GO:0061025	GO:0061025	membrane fusion	10/538	154/18670	0.01389387531858584	0.057524607308684396	0.040479659693811065	CCR5/FOLR2/CD4/CORO1A/CXCR4/ANXA2/CAV2/MX2/ANXA1/TRIM9	10
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	19/538	378/18670	0.013898316725451372	0.057524607308684396	0.040479659693811065	C5AR1/TNFAIP3/CCL2/CYBA/THBS1/CXCL12/SERPINF1/CCL5/HMOX1/SULF1/LAMB1/NUPR1/CAV2/ZFP36/SNAI2/SOX11/CAV1/FZD7/TWIST1	19
GO:0007252	GO:0007252	I-kappaB phosphorylation	3/538	18/18670	0.014065308950373511	0.057910187157005896	0.04075098950856478	TLR2/TLR7/CX3CR1	3
GO:0030809	GO:0030809	negative regulation of nucleotide biosynthetic process	3/538	18/18670	0.014065308950373511	0.057910187157005896	0.04075098950856478	FBP1/NUPR1/PID1	3
GO:0032693	GO:0032693	negative regulation of interleukin-10 production	3/538	18/18670	0.014065308950373511	0.057910187157005896	0.04075098950856478	FCGR2B/TYROBP/LILRB1	3
GO:0034375	GO:0034375	high-density lipoprotein particle remodeling	3/538	18/18670	0.014065308950373511	0.057910187157005896	0.04075098950856478	APOC1/PLTP/APOC2	3
GO:0090330	GO:0090330	regulation of platelet aggregation	3/538	18/18670	0.014065308950373511	0.057910187157005896	0.04075098950856478	SYK/LYN/PDPN	3
GO:1900372	GO:1900372	negative regulation of purine nucleotide biosynthetic process	3/538	18/18670	0.014065308950373511	0.057910187157005896	0.04075098950856478	FBP1/NUPR1/PID1	3
GO:0032608	GO:0032608	interferon-beta production	5/538	50/18670	0.014226355912512548	0.05852205500374479	0.041181556588852114	TLR2/PYCARD/LILRB1/TLR7/TRIM38	5
GO:0060021	GO:0060021	roof of mouth development	7/538	89/18670	0.014339996855631641	0.05889392586154249	0.041443239483842056	TGFBR2/BNC2/LRRC32/CHD7/SNAI2/SOX11/TWIST1	7
GO:0001914	GO:0001914	regulation of T cell mediated cytotoxicity	4/538	33/18670	0.01439517196599693	0.05889392586154249	0.041443239483842056	PTPRC/FCGR2B/LILRB1/IL7R	4
GO:0032633	GO:0032633	interleukin-4 production	4/538	33/18670	0.01439517196599693	0.05889392586154249	0.041443239483842056	SYK/FCER1G/CD86/CEBPB	4
GO:1901797	GO:1901797	negative regulation of signal transduction by p53 class mediator	4/538	33/18670	0.01439517196599693	0.05889392586154249	0.041443239483842056	CD74/SNAI2/CD44/TWIST1	4
GO:2000352	GO:2000352	negative regulation of endothelial cell apoptotic process	4/538	33/18670	0.01439517196599693	0.05889392586154249	0.041443239483842056	TNFAIP3/ICAM1/SERPINE1/ANGPTL4	4
GO:2000758	GO:2000758	positive regulation of peptidyl-lysine acetylation	4/538	33/18670	0.01439517196599693	0.05889392586154249	0.041443239483842056	IL1B/SNAI2/SOX4/LIF	4
GO:0021537	GO:0021537	telencephalon development	14/538	251/18670	0.014418093267177067	0.05889392586154249	0.041443239483842056	COL3A1/BCL2A1/CSF1R/CXCL12/ASCL1/BCAN/CXCR4/CHD7/LAMB1/EZH2/ASPM/LHX2/SLIT2/ALDH1A3	14
GO:0030166	GO:0030166	proteoglycan biosynthetic process	6/538	69/18670	0.014429387275469293	0.05889392586154249	0.041443239483842056	DSE/DCN/BCAN/CSPG5/XYLT1/NCAN	6
GO:0034381	GO:0034381	plasma lipoprotein particle clearance	6/538	69/18670	0.014429387275469293	0.05889392586154249	0.041443239483842056	NPC2/HMOX1/ANXA2/APOC1/CD36/APOC2	6
GO:0010977	GO:0010977	negative regulation of neuron projection development	10/538	155/18670	0.014483657429244783	0.05906420438650428	0.04156306327866833	MAP2/NLGN3/CRMP1/SEMA3C/SLIT2/DKK1/SPP1/NLGN1/OMG/STMN2	10
GO:0034599	GO:0034599	cellular response to oxidative stress	16/538	302/18670	0.014630935294074363	0.059613144150574844	0.04194934831183226	AIF1/NCF4/TNFAIP3/NCF2/CYBB/CYP1B1/CYBA/HMOX1/SOD2/IL6/MAPT/MMP9/CD36/EZH2/ANXA1/FBLN5	16
GO:0048732	GO:0048732	gland development	21/538	434/18670	0.014876444633661206	0.06055691220590366	0.04261347122369494	MAFB/TNFAIP3/CEBPB/TGFBR2/CSF1R/HAMP/SERPINF1/ASCL1/HMOX1/SULF1/MAN2A1/CRIP1/SNAI2/EZH2/CEBPA/ANXA1/SEMA3C/CAV1/CCNB2/ASS1/ALDH1A3	21
GO:0001667	GO:0001667	ameboidal-type cell migration	22/538	461/18670	0.014888301619683497	0.06055691220590366	0.04261347122369494	ITGB2/ARHGDIB/CYP1B1/TGFBR2/THBS1/DCN/FN1/SERPINF1/CTSH/FAP/HMOX1/TIMP1/SRPX2/PTGS2/MMP9/ENPP2/CXCL13/ANXA1/SEMA3C/SLIT2/SDC4/TWIST1	22
GO:0034767	GO:0034767	positive regulation of ion transmembrane transport	10/538	156/18670	0.015091940116656846	0.061332184964582995	0.043159025185894415	CTSS/PLCG2/CCL2/TREM2/NLGN3/ARC/KCNJ2/KCNMB1/CXCL9/CXCL10	10
GO:0045778	GO:0045778	positive regulation of ossification	7/538	90/18670	0.015176363563226889	0.06162205947242945	0.04336300782881049	CEBPB/IL6/CLIC1/LTF/IFITM1/CEBPA/SOX11	7
GO:0002712	GO:0002712	regulation of B cell mediated immunity	5/538	51/18670	0.015409744114628459	0.062356255798917064	0.043879656595923036	PTPRC/FCGR2B/FCER1G/PTPN6/C3	5
GO:0002889	GO:0002889	regulation of immunoglobulin mediated immune response	5/538	51/18670	0.015409744114628459	0.062356255798917064	0.043879656595923036	PTPRC/FCGR2B/FCER1G/PTPN6/C3	5
GO:0021545	GO:0021545	cranial nerve development	5/538	51/18670	0.015409744114628459	0.062356255798917064	0.043879656595923036	MAFB/TCIRG1/CHD7/NKX2-2/ERBB3	5
GO:2001259	GO:2001259	positive regulation of cation channel activity	6/538	70/18670	0.015410183912907044	0.062356255798917064	0.043879656595923036	CTSS/PLCG2/CCL2/TREM2/NLGN3/ARC	6
GO:0034764	GO:0034764	positive regulation of transmembrane transport	12/538	204/18670	0.015469164568001873	0.06254114128609692	0.04400975920684924	CTSS/PLCG2/CCL2/C3/TREM2/NLGN3/ARC/KCNJ2/KCNMB1/CXCL9/CLIP3/CXCL10	12
GO:0032355	GO:0032355	response to estradiol	9/538	134/18670	0.015627640926090616	0.06312762077097205	0.0444224606762874	ARPC1B/COL1A1/CD4/POSTN/PTGS2/DUSP1/EZH2/ANXA1/ASS1	9
GO:0061572	GO:0061572	actin filament bundle organization	10/538	157/18670	0.015719054915189063	0.06339356661589578	0.04460960488818488	AIF1/PTGER4/GPR65/PLEK/LCP1/SYNPO/RND3/PLS3/S100A10/SDC4	10
GO:0000041	GO:0000041	transition metal ion transport	8/538	112/18670	0.015747360682954136	0.06339356661589578	0.04460960488818488	TCIRG1/HAMP/HEPH/SLC31A2/CP/TTYH1/STEAP3/ATP6V1G2	8
GO:0008645	GO:0008645	hexose transmembrane transport	8/538	112/18670	0.015747360682954136	0.06339356661589578	0.04460960488818488	IL1B/C3/SLC2A5/EDNRA/PPBP/CLIP3/PID1/FABP5	8
GO:1990748	GO:1990748	cellular detoxification	8/538	112/18670	0.015747360682954136	0.06339356661589578	0.04460960488818488	S100A9/ALOX5AP/HP/MGST2/SOD2/PTGS2/CD36/FBLN5	8
GO:0007094	GO:0007094	mitotic spindle assembly checkpoint	4/538	34/18670	0.015952022354713376	0.06388954655428182	0.04495862246622915	DUSP1/CENPF/CDC20/TTK	4
GO:0031577	GO:0031577	spindle checkpoint	4/538	34/18670	0.015952022354713376	0.06388954655428182	0.04495862246622915	DUSP1/CENPF/CDC20/TTK	4
GO:0043516	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	4/538	34/18670	0.015952022354713376	0.06388954655428182	0.04495862246622915	CD74/SNAI2/CD44/TWIST1	4
GO:0071173	GO:0071173	spindle assembly checkpoint	4/538	34/18670	0.015952022354713376	0.06388954655428182	0.04495862246622915	DUSP1/CENPF/CDC20/TTK	4
GO:0071174	GO:0071174	mitotic spindle checkpoint	4/538	34/18670	0.015952022354713376	0.06388954655428182	0.04495862246622915	DUSP1/CENPF/CDC20/TTK	4
GO:0071402	GO:0071402	cellular response to lipoprotein particle stimulus	4/538	34/18670	0.015952022354713376	0.06388954655428182	0.04495862246622915	SYK/ITGB2/FCER1G/CD36	4
GO:0045638	GO:0045638	negative regulation of myeloid cell differentiation	7/538	91/18670	0.016046860797506484	0.06416017579699704	0.045149062352059566	MAFB/LILRB1/LYN/FBN1/LILRB4/LTF/ZFP36	7
GO:1901992	GO:1901992	positive regulation of mitotic cell cycle phase transition	7/538	91/18670	0.016046860797506484	0.06416017579699704	0.045149062352059566	AIF1/ADAMTS1/UBE2C/DTL/ANXA1/CDC7/CCND2	7
GO:0001889	GO:0001889	liver development	9/538	135/18670	0.01633262814514255	0.06493670925207116	0.04569550345740396	TNFAIP3/CEBPB/HAMP/HMOX1/MAN2A1/EZH2/CEBPA/ANXA1/ASS1	9
GO:0032026	GO:0032026	response to magnesium ion	3/538	19/18670	0.01635146631187937	0.06493670925207116	0.04569550345740396	CD14/THBS1/FBP1	3
GO:0034755	GO:0034755	iron ion transmembrane transport	3/538	19/18670	0.01635146631187937	0.06493670925207116	0.04569550345740396	HAMP/TTYH1/STEAP3	3
GO:0060252	GO:0060252	positive regulation of glial cell proliferation	3/538	19/18670	0.01635146631187937	0.06493670925207116	0.04569550345740396	LYN/IL1B/IL6	3
